time_ms,diameter_mm
0.0,2.408
1.0,2.408
2.0,2.3649999999999998
3.0,2.279
4.0,2.279
5.0,2.2359999999999998
6.0,2.2359999999999998
7.0,2.15
8.0,2.1069999999999998
9.0,2.1069999999999998
10.0,2.021
11.0,1.9779999999999998
12.0,1.9779999999999998
13.0,1.9349999999999998
14.0,1.892
15.0,1.8489999999999998
16.0,1.763
17.0,1.7199999999999998
18.0,1.6769999999999998
19.0,1.634
20.0,1.591
21.0,1.5479999999999998
22.0,1.462
23.0,1.376
24.0,1.2899999999999998
25.0,1.1609999999999998
26.0,1.032
27.0,0.8599999999999999
28.0,0.6449999999999999
29.0,0.258
30.0,0.0
