time_ms,diameter_mm
0.0,2.752
1.0,2.752
2.0,2.7089999999999996
3.0,2.7089999999999996
4.0,2.666
5.0,2.6229999999999998
6.0,2.6229999999999998
7.0,2.5799999999999996
8.0,2.5799999999999996
9.0,2.537
10.0,2.537
11.0,2.4939999999999998
12.0,2.4939999999999998
13.0,2.4939999999999998
14.0,2.4939999999999998
15.0,2.4509999999999996
16.0,2.4509999999999996
17.0,2.408
18.0,2.408
19.0,2.408
20.0,2.3649999999999998
21.0,2.3649999999999998
22.0,2.3649999999999998
23.0,2.3219999999999996
24.0,2.3219999999999996
25.0,2.3219999999999996
26.0,2.3219999999999996
27.0,2.279
28.0,2.279
29.0,2.279
30.0,2.279
31.0,2.279
32.0,2.279
33.0,2.2359999999999998
34.0,2.1929999999999996
35.0,2.1929999999999996
36.0,2.1929999999999996
37.0,2.1929999999999996
38.0,2.1929999999999996
39.0,2.1929999999999996
40.0,2.1929999999999996
41.0,2.1929999999999996
42.0,2.1929999999999996
43.0,2.15
44.0,2.15
45.0,2.1069999999999998
46.0,2.1069999999999998
47.0,2.1069999999999998
48.0,2.1069999999999998
49.0,2.1069999999999998
50.0,2.064
51.0,2.064
52.0,2.064
53.0,2.064
54.0,2.064
55.0,2.064
56.0,2.064
57.0,2.064
58.0,2.021
59.0,2.021
60.0,2.021
61.0,2.021
62.0,2.021
63.0,2.021
64.0,2.021
65.0,2.021
66.0,2.021
67.0,1.9779999999999998
68.0,1.9779999999999998
69.0,1.9779999999999998
70.0,1.9779999999999998
71.0,1.9779999999999998
72.0,1.9779999999999998
73.0,1.9779999999999998
74.0,1.9779999999999998
75.0,1.9349999999999998
76.0,1.9779999999999998
77.0,1.9349999999999998
78.0,1.9349999999999998
79.0,1.9349999999999998
80.0,1.9349999999999998
81.0,1.9349999999999998
82.0,1.9349999999999998
83.0,1.9349999999999998
84.0,1.9349999999999998
85.0,1.892
86.0,1.9349999999999998
87.0,1.9349999999999998
88.0,1.892
89.0,1.892
90.0,1.892
91.0,1.8489999999999998
92.0,1.892
93.0,1.8489999999999998
94.0,1.8489999999999998
95.0,1.8489999999999998
96.0,1.892
97.0,1.8489999999999998
98.0,1.8489999999999998
99.0,1.8489999999999998
100.0,1.8489999999999998
101.0,1.8489999999999998
102.0,1.8059999999999998
103.0,1.8059999999999998
104.0,1.8059999999999998
105.0,1.8059999999999998
106.0,1.8059999999999998
107.0,1.8059999999999998
108.0,1.8059999999999998
109.0,1.763
110.0,1.8059999999999998
111.0,1.763
112.0,1.763
113.0,1.763
114.0,1.763
115.0,1.7199999999999998
116.0,1.763
117.0,1.7199999999999998
118.0,1.7199999999999998
119.0,1.7199999999999998
120.0,1.6769999999999998
121.0,1.6769999999999998
122.0,1.6769999999999998
123.0,1.6769999999999998
124.0,1.6769999999999998
125.0,1.6769999999999998
126.0,1.591
127.0,1.634
128.0,1.591
129.0,1.591
130.0,1.591
131.0,1.591
132.0,1.591
133.0,1.591
134.0,1.505
135.0,1.505
136.0,1.505
137.0,1.505
138.0,1.462
139.0,1.462
140.0,1.4189999999999998
141.0,1.4189999999999998
142.0,1.376
143.0,1.333
144.0,1.333
145.0,1.2899999999999998
146.0,1.2469999999999999
147.0,1.204
148.0,1.1609999999999998
149.0,1.1179999999999999
150.0,1.032
151.0,0.9889999999999999
152.0,0.817
153.0,0.731
154.0,0.5589999999999999
155.0,0.21499999999999997
156.0,0.043
157.0,0.0
