time_ms,diameter_mm
0.0,2.6229999999999998
1.0,2.5799999999999996
2.0,2.5799999999999996
3.0,2.537
4.0,2.537
5.0,2.4509999999999996
6.0,2.4509999999999996
7.0,2.408
8.0,2.3649999999999998
9.0,2.3219999999999996
10.0,2.3219999999999996
11.0,2.279
12.0,2.2359999999999998
13.0,2.1929999999999996
14.0,2.1929999999999996
15.0,2.15
16.0,2.1069999999999998
17.0,2.064
18.0,2.064
19.0,2.021
20.0,1.9779999999999998
21.0,1.9779999999999998
22.0,1.9349999999999998
23.0,1.892
24.0,1.8489999999999998
25.0,1.8059999999999998
26.0,1.7199999999999998
27.0,1.6769999999999998
28.0,1.634
29.0,1.5479999999999998
30.0,1.462
31.0,1.4189999999999998
32.0,1.333
33.0,1.2469999999999999
34.0,1.1609999999999998
35.0,1.032
36.0,0.8599999999999999
37.0,0.6449999999999999
38.0,0.21499999999999997
39.0,0.0
