time_ms,diameter_mm
0.0,3.676056338028169
1.0,3.676056338028169
2.0,3.676056338028169
3.0,3.676056338028169
4.0,3.676056338028169
5.0,3.676056338028169
6.0,3.676056338028169
7.0,3.676056338028169
8.0,3.676056338028169
9.0,3.676056338028169
10.0,3.676056338028169
11.0,3.676056338028169
12.0,3.676056338028169
13.0,3.6338028169014085
14.0,3.6338028169014085
15.0,3.6338028169014085
16.0,3.6338028169014085
17.0,3.6338028169014085
18.0,3.6338028169014085
19.0,3.676056338028169
20.0,3.676056338028169
21.0,3.676056338028169
22.0,3.6338028169014085
23.0,3.6338028169014085
24.0,3.6338028169014085
25.0,3.6338028169014085
26.0,3.6338028169014085
27.0,3.676056338028169
28.0,3.676056338028169
29.0,3.676056338028169
30.0,3.676056338028169
31.0,3.676056338028169
32.0,3.6338028169014085
33.0,3.6338028169014085
34.0,3.6338028169014085
35.0,3.676056338028169
36.0,3.6338028169014085
37.0,3.676056338028169
38.0,3.676056338028169
39.0,3.6338028169014085
40.0,3.6338028169014085
41.0,3.6338028169014085
42.0,3.676056338028169
43.0,3.6338028169014085
44.0,3.6338028169014085
45.0,3.6338028169014085
46.0,3.6338028169014085
47.0,3.6338028169014085
48.0,3.6338028169014085
49.0,3.6338028169014085
50.0,3.6338028169014085
51.0,3.6338028169014085
52.0,3.6338028169014085
53.0,3.6338028169014085
54.0,3.6338028169014085
55.0,3.676056338028169
56.0,3.6338028169014085
57.0,3.6338028169014085
58.0,3.6338028169014085
59.0,3.6338028169014085
60.0,3.6338028169014085
61.0,3.6338028169014085
62.0,3.6338028169014085
63.0,3.6338028169014085
64.0,3.6338028169014085
65.0,3.6338028169014085
66.0,3.6338028169014085
67.0,3.6338028169014085
68.0,3.6338028169014085
69.0,3.6338028169014085
70.0,3.6338028169014085
71.0,3.6338028169014085
72.0,3.6338028169014085
73.0,3.6338028169014085
74.0,3.591549295774648
75.0,3.591549295774648
76.0,3.591549295774648
77.0,3.6338028169014085
78.0,3.6338028169014085
79.0,3.6338028169014085
80.0,3.6338028169014085
81.0,3.6338028169014085
82.0,3.591549295774648
83.0,3.6338028169014085
84.0,3.6338028169014085
85.0,3.6338028169014085
86.0,3.6338028169014085
87.0,3.676056338028169
88.0,3.6338028169014085
89.0,3.6338028169014085
90.0,3.6338028169014085
91.0,3.6338028169014085
92.0,3.6338028169014085
93.0,3.6338028169014085
94.0,3.6338028169014085
95.0,3.6338028169014085
96.0,3.591549295774648
97.0,3.6338028169014085
98.0,3.6338028169014085
99.0,3.591549295774648
100.0,3.591549295774648
101.0,3.6338028169014085
102.0,3.591549295774648
103.0,3.591549295774648
104.0,3.591549295774648
105.0,3.591549295774648
106.0,3.6338028169014085
107.0,3.591549295774648
108.0,3.591549295774648
109.0,3.6338028169014085
110.0,3.591549295774648
111.0,3.591549295774648
112.0,3.6338028169014085
113.0,3.6338028169014085
114.0,3.591549295774648
115.0,3.591549295774648
116.0,3.549295774647887
117.0,3.591549295774648
118.0,3.591549295774648
119.0,3.591549295774648
120.0,3.591549295774648
121.0,3.591549295774648
122.0,3.591549295774648
123.0,3.6338028169014085
124.0,3.591549295774648
125.0,3.591549295774648
126.0,3.591549295774648
127.0,3.6338028169014085
128.0,3.591549295774648
129.0,3.591549295774648
130.0,3.591549295774648
131.0,3.6338028169014085
132.0,3.549295774647887
133.0,3.591549295774648
134.0,3.591549295774648
135.0,3.591549295774648
136.0,3.591549295774648
137.0,3.591549295774648
138.0,3.6338028169014085
139.0,3.591549295774648
140.0,3.591549295774648
141.0,3.6338028169014085
142.0,3.591549295774648
143.0,3.591549295774648
144.0,3.591549295774648
145.0,3.591549295774648
146.0,3.591549295774648
147.0,3.591549295774648
148.0,3.591549295774648
149.0,3.591549295774648
150.0,3.591549295774648
151.0,3.591549295774648
152.0,3.591549295774648
153.0,3.591549295774648
154.0,3.549295774647887
155.0,3.591549295774648
156.0,3.591549295774648
157.0,3.591549295774648
158.0,3.549295774647887
159.0,3.591549295774648
160.0,3.591549295774648
161.0,3.591549295774648
162.0,3.591549295774648
163.0,3.591549295774648
164.0,3.591549295774648
165.0,3.549295774647887
166.0,3.549295774647887
167.0,3.549295774647887
168.0,3.591549295774648
169.0,3.549295774647887
170.0,3.591549295774648
171.0,3.591549295774648
172.0,3.549295774647887
173.0,3.591549295774648
174.0,3.591549295774648
175.0,3.591549295774648
176.0,3.549295774647887
177.0,3.591549295774648
178.0,3.549295774647887
179.0,3.591549295774648
180.0,3.549295774647887
181.0,3.591549295774648
182.0,3.591549295774648
183.0,3.591549295774648
184.0,3.549295774647887
185.0,3.591549295774648
186.0,3.549295774647887
187.0,3.591549295774648
188.0,3.549295774647887
189.0,3.549295774647887
190.0,3.549295774647887
191.0,3.549295774647887
192.0,3.591549295774648
193.0,3.591549295774648
194.0,3.549295774647887
195.0,3.549295774647887
196.0,3.549295774647887
197.0,3.549295774647887
198.0,3.549295774647887
199.0,3.549295774647887
200.0,3.549295774647887
201.0,3.591549295774648
202.0,3.549295774647887
203.0,3.5070422535211265
204.0,3.591549295774648
205.0,3.549295774647887
206.0,3.549295774647887
207.0,3.549295774647887
208.0,3.549295774647887
209.0,3.549295774647887
210.0,3.549295774647887
211.0,3.549295774647887
212.0,3.591549295774648
213.0,3.549295774647887
214.0,3.549295774647887
215.0,3.549295774647887
216.0,3.5070422535211265
217.0,3.549295774647887
218.0,3.5070422535211265
219.0,3.549295774647887
220.0,3.549295774647887
221.0,3.549295774647887
222.0,3.549295774647887
223.0,3.549295774647887
224.0,3.549295774647887
225.0,3.549295774647887
226.0,3.549295774647887
227.0,3.549295774647887
228.0,3.549295774647887
229.0,3.591549295774648
230.0,3.549295774647887
231.0,3.549295774647887
232.0,3.549295774647887
233.0,3.549295774647887
234.0,3.549295774647887
235.0,3.549295774647887
236.0,3.5070422535211265
237.0,3.591549295774648
238.0,3.549295774647887
239.0,3.549295774647887
240.0,3.549295774647887
241.0,3.549295774647887
242.0,3.549295774647887
243.0,3.549295774647887
244.0,3.549295774647887
245.0,3.5070422535211265
246.0,3.5070422535211265
247.0,3.549295774647887
248.0,3.549295774647887
249.0,3.549295774647887
250.0,3.549295774647887
251.0,3.5070422535211265
252.0,3.549295774647887
253.0,3.549295774647887
254.0,3.549295774647887
255.0,3.549295774647887
256.0,3.549295774647887
257.0,3.5070422535211265
258.0,3.549295774647887
259.0,3.549295774647887
260.0,3.549295774647887
261.0,3.549295774647887
262.0,3.549295774647887
263.0,3.5070422535211265
264.0,3.5070422535211265
