time_ms,diameter_mm
0.0,3.5142857142857142
1.0,3.5142857142857142
2.0,3.5142857142857142
3.0,3.4714285714285715
4.0,3.4714285714285715
5.0,3.4714285714285715
6.0,3.4714285714285715
7.0,3.4714285714285715
8.0,3.4714285714285715
9.0,3.4714285714285715
10.0,3.4714285714285715
11.0,3.4714285714285715
12.0,3.4714285714285715
13.0,3.4714285714285715
14.0,3.4714285714285715
15.0,3.4714285714285715
16.0,3.4714285714285715
17.0,3.4714285714285715
18.0,3.428571428571429
19.0,3.4714285714285715
20.0,3.428571428571429
21.0,3.4714285714285715
22.0,3.428571428571429
23.0,3.428571428571429
24.0,3.428571428571429
25.0,3.428571428571429
26.0,3.428571428571429
27.0,3.428571428571429
28.0,3.428571428571429
29.0,3.428571428571429
30.0,3.428571428571429
31.0,3.428571428571429
32.0,3.3857142857142857
33.0,3.428571428571429
34.0,3.3857142857142857
35.0,3.428571428571429
36.0,3.428571428571429
37.0,3.428571428571429
38.0,3.3857142857142857
39.0,3.3857142857142857
40.0,3.3857142857142857
41.0,3.3857142857142857
42.0,3.3857142857142857
43.0,3.3857142857142857
44.0,3.3857142857142857
45.0,3.3857142857142857
46.0,3.3857142857142857
47.0,3.3857142857142857
48.0,3.3857142857142857
49.0,3.3857142857142857
50.0,3.3857142857142857
51.0,3.3857142857142857
52.0,3.3857142857142857
53.0,3.3857142857142857
54.0,3.3857142857142857
55.0,3.3857142857142857
56.0,3.3857142857142857
57.0,3.3857142857142857
58.0,3.3857142857142857
59.0,3.3857142857142857
60.0,3.342857142857143
61.0,3.3857142857142857
62.0,3.342857142857143
63.0,3.3857142857142857
64.0,3.3857142857142857
65.0,3.3857142857142857
66.0,3.3857142857142857
67.0,3.3857142857142857
68.0,3.3857142857142857
69.0,3.3857142857142857
70.0,3.3857142857142857
71.0,3.3857142857142857
72.0,3.342857142857143
73.0,3.342857142857143
74.0,3.342857142857143
75.0,3.342857142857143
76.0,3.342857142857143
77.0,3.3857142857142857
