time_ms,diameter_mm
0.0,1.9779999999999998
1.0,1.9779999999999998
2.0,1.9779999999999998
3.0,1.9779999999999998
4.0,1.9349999999999998
5.0,1.9349999999999998
6.0,1.9349999999999998
7.0,1.892
8.0,1.892
9.0,1.892
10.0,1.8489999999999998
11.0,1.8489999999999998
12.0,1.8059999999999998
13.0,1.8489999999999998
14.0,1.8059999999999998
15.0,1.8059999999999998
16.0,1.8059999999999998
17.0,1.8059999999999998
18.0,1.763
19.0,1.763
20.0,1.763
21.0,1.7199999999999998
22.0,1.7199999999999998
23.0,1.7199999999999998
24.0,1.7199999999999998
25.0,1.7199999999999998
26.0,1.6769999999999998
27.0,1.6769999999999998
28.0,1.6769999999999998
29.0,1.6769999999999998
30.0,1.634
31.0,1.634
32.0,1.634
33.0,1.591
34.0,1.591
35.0,1.591
36.0,1.591
37.0,1.5479999999999998
38.0,1.5479999999999998
39.0,1.5479999999999998
40.0,1.5479999999999998
41.0,1.505
42.0,1.5479999999999998
43.0,1.5479999999999998
44.0,1.5479999999999998
45.0,1.505
46.0,1.505
47.0,1.505
48.0,1.462
49.0,1.462
50.0,1.462
51.0,1.4189999999999998
52.0,1.4189999999999998
53.0,1.4189999999999998
54.0,1.4189999999999998
55.0,1.4189999999999998
56.0,1.376
57.0,1.376
58.0,1.376
59.0,1.376
60.0,1.333
61.0,1.333
62.0,1.333
63.0,1.333
64.0,1.2899999999999998
65.0,1.2899999999999998
66.0,1.2899999999999998
67.0,1.2899999999999998
68.0,1.2469999999999999
69.0,1.2899999999999998
70.0,1.2469999999999999
71.0,1.2469999999999999
72.0,1.2469999999999999
73.0,1.204
74.0,1.204
75.0,1.204
76.0,1.1609999999999998
77.0,1.1609999999999998
78.0,1.1609999999999998
79.0,1.1609999999999998
80.0,1.1179999999999999
81.0,1.1179999999999999
82.0,1.1179999999999999
83.0,1.075
84.0,1.075
85.0,1.075
86.0,1.075
87.0,1.032
88.0,1.032
89.0,1.032
90.0,1.032
91.0,0.9889999999999999
92.0,0.9889999999999999
93.0,0.946
94.0,0.946
95.0,0.946
96.0,0.946
97.0,0.9029999999999999
98.0,0.9029999999999999
99.0,0.8599999999999999
100.0,0.8599999999999999
101.0,0.8599999999999999
102.0,0.817
103.0,0.817
104.0,0.817
105.0,0.7739999999999999
106.0,0.7739999999999999
107.0,0.7739999999999999
108.0,0.7739999999999999
109.0,0.731
110.0,0.731
111.0,0.731
112.0,0.688
113.0,0.688
114.0,0.6449999999999999
115.0,0.6449999999999999
116.0,0.6449999999999999
117.0,0.6449999999999999
118.0,0.602
119.0,0.5589999999999999
120.0,0.5589999999999999
121.0,0.516
122.0,0.516
123.0,0.516
124.0,0.473
125.0,0.473
126.0,0.473
127.0,0.42999999999999994
128.0,0.38699999999999996
129.0,0.38699999999999996
130.0,0.344
131.0,0.344
132.0,0.344
133.0,0.344
134.0,0.301
135.0,0.258
136.0,0.258
137.0,0.258
138.0,0.21499999999999997
139.0,0.21499999999999997
140.0,0.172
141.0,0.172
142.0,0.129
143.0,0.129
144.0,0.129
145.0,0.086
146.0,0.086
147.0,0.086
148.0,0.043
149.0,0.043
150.0,0.0
