time_ms,diameter_mm
0.0,3.01
1.0,3.01
2.0,3.01
3.0,3.01
4.0,2.9669999999999996
5.0,2.9669999999999996
6.0,2.9669999999999996
7.0,2.9669999999999996
8.0,2.9669999999999996
9.0,2.9669999999999996
10.0,2.9669999999999996
11.0,2.9669999999999996
12.0,2.9669999999999996
13.0,2.9669999999999996
14.0,2.9669999999999996
15.0,2.924
16.0,2.9669999999999996
17.0,2.9669999999999996
18.0,2.924
19.0,2.9669999999999996
20.0,2.9669999999999996
21.0,2.9669999999999996
22.0,2.9669999999999996
23.0,2.9669999999999996
24.0,2.9669999999999996
25.0,2.924
26.0,2.924
27.0,2.924
28.0,2.924
29.0,2.924
30.0,2.924
31.0,2.924
32.0,2.924
33.0,2.924
34.0,2.924
35.0,2.924
36.0,2.924
37.0,2.924
38.0,2.924
39.0,2.924
40.0,2.924
41.0,2.924
42.0,2.924
43.0,2.924
44.0,2.924
45.0,2.924
46.0,2.881
47.0,2.881
48.0,2.881
49.0,2.881
50.0,2.881
51.0,2.881
52.0,2.881
53.0,2.881
54.0,2.881
55.0,2.881
56.0,2.881
57.0,2.881
58.0,2.881
59.0,2.881
60.0,2.881
61.0,2.8379999999999996
62.0,2.881
63.0,2.8379999999999996
64.0,2.881
65.0,2.8379999999999996
66.0,2.881
67.0,2.881
68.0,2.8379999999999996
69.0,2.8379999999999996
70.0,2.8379999999999996
71.0,2.8379999999999996
72.0,2.8379999999999996
73.0,2.8379999999999996
74.0,2.8379999999999996
75.0,2.8379999999999996
76.0,2.8379999999999996
77.0,2.8379999999999996
78.0,2.8379999999999996
79.0,2.8379999999999996
80.0,2.8379999999999996
81.0,2.8379999999999996
82.0,2.8379999999999996
83.0,2.8379999999999996
84.0,2.795
85.0,2.8379999999999996
86.0,2.8379999999999996
87.0,2.795
88.0,2.8379999999999996
89.0,2.795
90.0,2.795
91.0,2.8379999999999996
92.0,2.8379999999999996
93.0,2.8379999999999996
94.0,2.8379999999999996
95.0,2.8379999999999996
96.0,2.795
97.0,2.795
98.0,2.795
99.0,2.795
100.0,2.8379999999999996
101.0,2.8379999999999996
102.0,2.795
103.0,2.795
104.0,2.795
105.0,2.795
106.0,2.795
107.0,2.795
108.0,2.795
109.0,2.795
110.0,2.795
111.0,2.752
112.0,2.752
113.0,2.795
114.0,2.795
115.0,2.795
116.0,2.795
117.0,2.795
118.0,2.795
119.0,2.752
120.0,2.752
121.0,2.752
122.0,2.752
123.0,2.752
124.0,2.752
125.0,2.752
126.0,2.752
127.0,2.752
128.0,2.7089999999999996
129.0,2.752
130.0,2.7089999999999996
131.0,2.7089999999999996
132.0,2.7089999999999996
133.0,2.7089999999999996
134.0,2.752
135.0,2.7089999999999996
136.0,2.7089999999999996
137.0,2.7089999999999996
138.0,2.7089999999999996
139.0,2.666
140.0,2.666
141.0,2.666
142.0,2.7089999999999996
143.0,2.7089999999999996
144.0,2.666
145.0,2.666
146.0,2.666
147.0,2.666
148.0,2.666
149.0,2.666
150.0,2.666
151.0,2.666
152.0,2.666
153.0,2.6229999999999998
154.0,2.666
155.0,2.6229999999999998
156.0,2.6229999999999998
157.0,2.6229999999999998
158.0,2.6229999999999998
159.0,2.6229999999999998
160.0,2.6229999999999998
161.0,2.6229999999999998
162.0,2.6229999999999998
163.0,2.6229999999999998
164.0,2.5799999999999996
165.0,2.5799999999999996
166.0,2.6229999999999998
167.0,2.6229999999999998
168.0,2.6229999999999998
169.0,2.5799999999999996
170.0,2.5799999999999996
171.0,2.5799999999999996
172.0,2.5799999999999996
173.0,2.5799999999999996
174.0,2.5799999999999996
175.0,2.5799999999999996
176.0,2.5799999999999996
177.0,2.5799999999999996
178.0,2.5799999999999996
179.0,2.5799999999999996
180.0,2.537
181.0,2.537
182.0,2.537
183.0,2.537
184.0,2.537
185.0,2.5799999999999996
186.0,2.537
187.0,2.537
188.0,2.537
189.0,2.537
190.0,2.537
191.0,2.537
192.0,2.537
193.0,2.537
194.0,2.537
195.0,2.537
196.0,2.537
197.0,2.537
198.0,2.4939999999999998
199.0,2.4939999999999998
200.0,2.537
201.0,2.4939999999999998
202.0,2.4939999999999998
203.0,2.4939999999999998
204.0,2.4939999999999998
205.0,2.4939999999999998
206.0,2.4939999999999998
207.0,2.537
208.0,2.4939999999999998
209.0,2.4939999999999998
210.0,2.4939999999999998
211.0,2.4939999999999998
212.0,2.4939999999999998
213.0,2.4939999999999998
214.0,2.4939999999999998
215.0,2.4939999999999998
216.0,2.4939999999999998
217.0,2.4939999999999998
218.0,2.4939999999999998
219.0,2.4939999999999998
220.0,2.4939999999999998
221.0,2.4939999999999998
222.0,2.4509999999999996
223.0,2.4939999999999998
224.0,2.4939999999999998
225.0,2.4939999999999998
226.0,2.4939999999999998
227.0,2.4509999999999996
228.0,2.4939999999999998
229.0,2.4509999999999996
230.0,2.4939999999999998
231.0,2.4509999999999996
232.0,2.4509999999999996
233.0,2.4509999999999996
234.0,2.4509999999999996
235.0,2.4509999999999996
236.0,2.4509999999999996
237.0,2.4509999999999996
238.0,2.4509999999999996
239.0,2.4509999999999996
240.0,2.4939999999999998
241.0,2.4509999999999996
242.0,2.408
243.0,2.4509999999999996
244.0,2.4509999999999996
245.0,2.4509999999999996
246.0,2.408
247.0,2.4509999999999996
248.0,2.4509999999999996
249.0,2.4509999999999996
250.0,2.408
251.0,2.408
252.0,2.4509999999999996
253.0,2.4509999999999996
254.0,2.408
255.0,2.408
256.0,2.408
257.0,2.408
258.0,2.4509999999999996
259.0,2.4509999999999996
260.0,2.408
261.0,2.408
262.0,2.408
263.0,2.408
264.0,2.408
265.0,2.408
266.0,2.4509999999999996
267.0,2.4509999999999996
268.0,2.4509999999999996
269.0,2.408
270.0,2.408
271.0,2.408
272.0,2.408
273.0,2.408
274.0,2.408
275.0,2.408
276.0,2.4509999999999996
277.0,2.408
278.0,2.408
279.0,2.408
280.0,2.3649999999999998
281.0,2.408
282.0,2.408
283.0,2.408
284.0,2.408
285.0,2.408
286.0,2.408
287.0,2.408
288.0,2.408
289.0,2.408
290.0,2.408
291.0,2.408
292.0,2.408
293.0,2.408
294.0,2.408
295.0,2.408
296.0,2.408
297.0,2.3649999999999998
298.0,2.3649999999999998
299.0,2.3649999999999998
300.0,2.3649999999999998
301.0,2.3649999999999998
302.0,2.3649999999999998
303.0,2.408
304.0,2.3649999999999998
305.0,2.3649999999999998
306.0,2.3649999999999998
307.0,2.3649999999999998
308.0,2.3649999999999998
309.0,2.3649999999999998
310.0,2.3649999999999998
311.0,2.3649999999999998
312.0,2.3649999999999998
313.0,2.3649999999999998
314.0,2.3649999999999998
315.0,2.3649999999999998
316.0,2.3649999999999998
317.0,2.3649999999999998
318.0,2.3649999999999998
319.0,2.3649999999999998
320.0,2.3649999999999998
321.0,2.3649999999999998
322.0,2.3649999999999998
