time_ms,diameter_mm
0.0,0.12254816798753339
4.0,0.12084611009881761
8.0,0.12254816798753339
12.0,0.12254816798753339
16.0,0.12254816798753339
20.0,0.12254816798753339
24.0,0.12254816798753339
28.0,0.12254816798753339
32.0,0.12254816798753339
36.0,0.12084611009881761
40.0,0.12254816798753339
44.0,0.12084611009881761
48.0,0.12084611009881761
52.0,0.12254816798753339
56.0,0.12084611009881761
60.0,0.12084611009881761
64.0,0.12084611009881761
68.0,0.12084611009881761
72.0,0.12084611009881761
76.0,0.11914405221010188
80.0,0.12084611009881761
84.0,0.12084611009881761
88.0,0.11914405221010188
92.0,0.11914405221010188
96.0,0.11914405221010188
100.0,0.11914405221010188
104.0,0.11914405221010188
108.0,0.11914405221010188
112.0,0.11914405221010188
116.0,0.11914405221010188
120.0,0.11914405221010188
124.0,0.11914405221010188
128.0,0.11914405221010188
132.0,0.11914405221010188
136.0,0.11914405221010188
140.0,0.11914405221010188
144.0,0.11914405221010188
148.0,0.11744199432138615
152.0,0.11914405221010188
156.0,0.11744199432138615
160.0,0.11744199432138615
164.0,0.11744199432138615
168.0,0.11914405221010188
172.0,0.11744199432138615
176.0,0.11744199432138615
180.0,0.11744199432138615
184.0,0.11744199432138615
188.0,0.11744199432138615
192.0,0.11744199432138615
196.0,0.11744199432138615
200.0,0.11744199432138615
204.0,0.11744199432138615
208.0,0.11744199432138615
212.0,0.11744199432138615
216.0,0.11744199432138615
220.0,0.11744199432138615
224.0,0.11744199432138615
228.0,0.11744199432138615
232.0,0.11744199432138615
236.0,0.11744199432138615
240.0,0.11744199432138615
244.0,0.11744199432138615
248.0,0.11744199432138615
252.0,0.11573993643267041
256.0,0.11573993643267041
260.0,0.11573993643267041
264.0,0.11573993643267041
268.0,0.11573993643267041
272.0,0.11573993643267041
276.0,0.11573993643267041
280.0,0.11573993643267041
284.0,0.11573993643267041
288.0,0.11573993643267041
292.0,0.11573993643267041
296.0,0.11573993643267041
300.0,0.11573993643267041
304.0,0.11573993643267041
308.0,0.11573993643267041
312.0,0.11573993643267041
316.0,0.11573993643267041
320.0,0.11573993643267041
324.0,0.11573993643267041
328.0,0.11573993643267041
332.0,0.11573993643267041
336.0,0.11573993643267041
340.0,0.11573993643267041
344.0,0.11403787854395467
348.0,0.11403787854395467
352.0,0.11573993643267041
356.0,0.11573993643267041
360.0,0.11573993643267041
364.0,0.11403787854395467
368.0,0.11573993643267041
372.0,0.11403787854395467
376.0,0.11403787854395467
380.0,0.11403787854395467
384.0,0.11403787854395467
388.0,0.11403787854395467
392.0,0.11573993643267041
396.0,0.11403787854395467
400.0,0.11403787854395467
404.0,0.11403787854395467
408.0,0.11403787854395467
412.0,0.11403787854395467
416.0,0.11403787854395467
420.0,0.11403787854395467
424.0,0.11403787854395467
428.0,0.11403787854395467
432.0,0.11403787854395467
436.0,0.11403787854395467
440.0,0.11403787854395467
