time_ms,diameter_mm
0.0,2.1069999999999998
2.0,2.1069999999999998
4.0,2.1069999999999998
6.0,2.1069999999999998
8.0,2.1069999999999998
10.0,2.1069999999999998
12.0,2.1069999999999998
14.0,2.1069999999999998
16.0,2.1069999999999998
18.0,2.1069999999999998
20.0,2.1069999999999998
22.0,2.15
24.0,2.1069999999999998
26.0,2.1069999999999998
28.0,2.1069999999999998
30.0,2.1069999999999998
32.0,2.1069999999999998
34.0,2.1069999999999998
36.0,2.1069999999999998
38.0,2.1069999999999998
40.0,2.1069999999999998
42.0,2.1069999999999998
44.0,2.1069999999999998
46.0,2.1069999999999998
48.0,2.1069999999999998
50.0,2.1069999999999998
52.0,2.1069999999999998
54.0,2.1069999999999998
56.0,2.1069999999999998
58.0,2.1069999999999998
60.0,2.1069999999999998
62.0,2.1069999999999998
64.0,2.1069999999999998
66.0,2.15
68.0,2.064
70.0,2.1069999999999998
72.0,2.1069999999999998
74.0,2.1069999999999998
76.0,2.1069999999999998
78.0,2.1069999999999998
80.0,2.1069999999999998
82.0,2.1069999999999998
84.0,2.1069999999999998
86.0,2.1069999999999998
88.0,2.1069999999999998
90.0,2.1069999999999998
92.0,2.1069999999999998
94.0,2.1069999999999998
96.0,2.1069999999999998
98.0,2.1069999999999998
100.0,2.1069999999999998
102.0,2.1069999999999998
104.0,2.1069999999999998
106.0,2.1069999999999998
108.0,2.1069999999999998
110.0,2.064
112.0,2.064
114.0,2.1069999999999998
116.0,2.1069999999999998
118.0,2.1069999999999998
120.0,2.1069999999999998
122.0,2.1069999999999998
124.0,2.1069999999999998
126.0,2.1069999999999998
128.0,2.064
130.0,2.1069999999999998
132.0,2.1069999999999998
134.0,2.1069999999999998
136.0,2.064
138.0,2.1069999999999998
140.0,2.1069999999999998
142.0,2.1069999999999998
144.0,2.064
146.0,2.1069999999999998
148.0,2.1069999999999998
150.0,2.1069999999999998
152.0,2.064
154.0,2.064
156.0,2.1069999999999998
158.0,2.1069999999999998
160.0,2.064
162.0,2.1069999999999998
164.0,2.1069999999999998
166.0,2.1069999999999998
168.0,2.064
170.0,2.064
172.0,2.1069999999999998
174.0,2.1069999999999998
176.0,2.1069999999999998
178.0,2.064
180.0,2.064
182.0,2.1069999999999998
184.0,2.1069999999999998
186.0,2.1069999999999998
188.0,2.1069999999999998
190.0,2.1069999999999998
192.0,2.064
194.0,2.064
196.0,2.064
198.0,2.1069999999999998
200.0,2.064
202.0,2.064
204.0,2.064
206.0,2.1069999999999998
208.0,2.1069999999999998
210.0,2.064
212.0,2.064
214.0,2.1069999999999998
216.0,2.1069999999999998
218.0,2.064
220.0,2.064
222.0,2.064
224.0,2.1069999999999998
226.0,2.064
228.0,2.021
230.0,2.1069999999999998
232.0,2.1069999999999998
234.0,2.064
236.0,2.064
238.0,2.064
240.0,2.1069999999999998
242.0,2.064
244.0,2.064
246.0,2.1069999999999998
248.0,2.1069999999999998
250.0,2.1069999999999998
252.0,2.064
254.0,2.064
256.0,2.064
258.0,2.064
260.0,2.064
262.0,2.064
264.0,2.1069999999999998
266.0,2.064
268.0,2.064
270.0,2.064
272.0,2.1069999999999998
274.0,2.1069999999999998
276.0,2.1069999999999998
278.0,2.064
280.0,2.1069999999999998
282.0,2.1069999999999998
284.0,2.064
286.0,2.021
288.0,2.064
290.0,2.1069999999999998
292.0,2.064
294.0,2.021
296.0,2.064
298.0,2.064
300.0,2.064
302.0,2.064
304.0,2.021
306.0,2.064
308.0,2.064
310.0,2.064
312.0,2.021
314.0,2.064
316.0,2.064
318.0,2.064
320.0,2.021
322.0,2.064
324.0,2.1069999999999998
326.0,2.064
328.0,2.021
330.0,2.064
332.0,2.1069999999999998
334.0,2.021
336.0,2.021
338.0,2.021
340.0,2.064
342.0,2.064
344.0,2.021
346.0,2.021
348.0,2.064
350.0,2.064
352.0,2.021
354.0,2.021
356.0,2.064
358.0,2.064
360.0,2.021
362.0,2.021
364.0,2.064
366.0,2.064
368.0,2.021
370.0,2.021
372.0,2.064
374.0,2.064
376.0,2.021
378.0,2.021
380.0,2.021
382.0,2.064
384.0,2.021
386.0,2.021
388.0,2.021
390.0,2.064
392.0,2.021
394.0,2.021
396.0,2.021
398.0,2.064
400.0,2.021
402.0,2.021
404.0,2.021
406.0,2.021
408.0,2.021
410.0,2.021
412.0,2.021
414.0,2.064
416.0,2.021
418.0,2.021
420.0,2.021
422.0,2.021
424.0,2.021
426.0,2.021
428.0,2.021
430.0,2.021
432.0,2.064
434.0,2.021
436.0,2.021
438.0,2.021
440.0,2.064
442.0,2.021
444.0,2.021
446.0,2.021
448.0,2.021
450.0,2.021
452.0,2.021
454.0,2.021
456.0,2.021
458.0,2.021
460.0,2.021
462.0,2.021
464.0,2.021
466.0,2.021
468.0,2.021
470.0,2.021
472.0,2.021
474.0,2.021
476.0,2.021
478.0,2.021
480.0,2.021
482.0,2.064
484.0,2.021
486.0,2.021
488.0,2.021
490.0,2.064
492.0,2.021
494.0,2.021
496.0,2.021
498.0,2.021
500.0,2.021
502.0,2.021
504.0,2.021
506.0,2.021
508.0,2.021
510.0,2.021
512.0,2.021
514.0,2.021
516.0,2.021
518.0,2.021
520.0,2.021
522.0,2.021
524.0,2.021
526.0,2.021
528.0,2.021
530.0,2.021
532.0,2.021
534.0,2.021
536.0,2.021
538.0,2.021
540.0,2.021
542.0,2.021
544.0,2.021
546.0,2.021
548.0,2.021
550.0,2.021
552.0,2.021
554.0,2.021
556.0,2.021
558.0,2.021
560.0,2.021
562.0,2.021
564.0,2.021
566.0,2.021
568.0,2.021
570.0,2.021
572.0,2.021
574.0,2.021
576.0,1.9779999999999998
578.0,1.9779999999999998
580.0,2.021
582.0,2.021
584.0,2.021
586.0,2.021
588.0,2.021
590.0,2.021
592.0,2.021
594.0,2.021
596.0,2.021
598.0,2.021
600.0,2.021
602.0,1.9779999999999998
604.0,2.021
606.0,2.021
608.0,2.021
610.0,1.9779999999999998
612.0,1.9779999999999998
614.0,2.021
616.0,2.021
618.0,1.9779999999999998
620.0,1.9779999999999998
622.0,2.021
624.0,2.021
626.0,2.021
628.0,1.9779999999999998
630.0,2.021
632.0,2.021
634.0,2.021
636.0,1.9349999999999998
638.0,2.021
640.0,2.021
642.0,2.021
644.0,1.9779999999999998
646.0,1.9779999999999998
648.0,2.021
650.0,2.021
652.0,1.9779999999999998
654.0,1.9779999999999998
656.0,2.021
658.0,2.021
660.0,1.9349999999999998
662.0,1.9779999999999998
664.0,1.9779999999999998
666.0,2.021
668.0,1.9349999999999998
670.0,1.9779999999999998
672.0,2.021
674.0,2.021
676.0,1.9779999999999998
678.0,1.9779999999999998
680.0,2.021
682.0,2.021
684.0,2.021
686.0,1.9779999999999998
