time_ms,diameter_mm
0,2.1069999999999998
1,2.1069999999999998
2,2.1069999999999998
3,2.1069999999999998
4,2.1069999999999998
5,2.1069999999999998
6,2.064
7,2.064
8,2.1069999999999998
9,2.1069999999999998
10,2.1069999999999998
11,2.1069999999999998
12,2.064
13,2.064
14,2.064
15,2.064
16,2.064
17,2.064
18,2.064
19,2.064
20,2.064
21,2.064
22,2.064
23,2.064
24,2.064
25,2.1069999999999998
26,2.064
27,2.1069999999999998
28,2.064
29,2.064
30,2.064
31,2.064
32,2.064
33,2.064
34,2.064
35,2.064
36,2.064
37,2.064
38,2.064
39,2.064
40,2.064
41,2.064
42,2.064
43,2.064
44,2.064
45,2.064
46,2.064
47,2.064
48,2.064
49,2.064
50,2.064
51,2.064
52,2.064
53,2.064
54,2.064
55,2.064
56,2.064
57,2.064
58,2.064
59,2.064
60,2.064
61,2.064
62,2.064
63,2.064
64,2.064
65,2.064
66,2.064
67,2.064
68,2.021
69,2.021
70,2.021
71,2.021
72,2.064
73,2.064
74,2.064
75,2.064
76,2.064
77,2.064
78,2.064
79,2.064
80,2.064
81,2.064
82,2.021
83,2.064
84,2.064
85,2.021
86,2.064
87,2.064
88,2.021
89,2.021
90,2.021
91,2.021
92,2.021
93,2.021
94,2.021
95,2.021
96,2.021
97,2.021
98,2.021
99,2.021
100,2.021
101,2.021
102,2.021
103,2.021
104,2.021
105,2.021
106,1.9779999999999998
107,2.021
108,2.021
109,2.021
110,2.021
111,2.021
112,2.021
113,2.021
114,2.021
115,2.021
116,1.9779999999999998
117,2.021
118,2.021
119,1.9779999999999998
120,1.9779999999999998
121,2.021
122,2.021
123,2.021
124,1.9779999999999998
125,1.9779999999999998
126,2.021
127,1.9779999999999998
128,1.9779999999999998
129,1.9779999999999998
130,1.9779999999999998
131,1.9779999999999998
132,1.9779999999999998
133,2.021
134,2.021
135,2.021
136,2.021
137,2.021
138,1.9779999999999998
139,1.9779999999999998
140,1.9779999999999998
141,1.9779999999999998
142,1.9779999999999998
143,1.9779999999999998
144,1.9779999999999998
145,1.9779999999999998
146,1.9779999999999998
147,1.9779999999999998
148,1.9779999999999998
149,1.9779999999999998
150,1.9779999999999998
151,1.9779999999999998
152,1.9779999999999998
153,1.9779999999999998
154,1.9779999999999998
155,1.9779999999999998
156,1.9779999999999998
157,1.9779999999999998
