time_ms,diameter_mm
0.0,2.752
1.0,2.7089999999999996
2.0,2.7089999999999996
3.0,2.666
4.0,2.666
5.0,2.6229999999999998
6.0,2.5799999999999996
7.0,2.5799999999999996
8.0,2.537
9.0,2.537
10.0,2.537
11.0,2.537
12.0,2.4509999999999996
13.0,2.4509999999999996
14.0,2.4509999999999996
15.0,2.3649999999999998
16.0,2.408
17.0,2.3649999999999998
18.0,2.3649999999999998
19.0,2.3219999999999996
20.0,2.3219999999999996
21.0,2.279
22.0,2.3219999999999996
23.0,2.279
24.0,2.279
25.0,2.2359999999999998
26.0,2.279
27.0,2.1929999999999996
28.0,2.2359999999999998
29.0,2.1929999999999996
30.0,2.15
31.0,2.15
32.0,2.15
33.0,2.1069999999999998
34.0,2.15
35.0,2.1069999999999998
36.0,2.064
37.0,2.064
38.0,2.064
39.0,2.021
40.0,2.021
41.0,2.021
42.0,1.9779999999999998
43.0,1.9779999999999998
44.0,1.9779999999999998
45.0,1.9349999999999998
46.0,2.021
47.0,1.892
48.0,1.892
49.0,1.8489999999999998
50.0,1.892
51.0,1.8489999999999998
52.0,1.892
53.0,1.8489999999999998
54.0,1.8059999999999998
55.0,1.8059999999999998
56.0,1.763
57.0,1.7199999999999998
58.0,1.763
59.0,1.7199999999999998
60.0,1.7199999999999998
61.0,1.7199999999999998
62.0,1.6769999999999998
63.0,1.6769999999999998
64.0,1.6769999999999998
65.0,1.634
66.0,1.591
67.0,1.634
68.0,1.591
69.0,1.591
70.0,1.5479999999999998
71.0,1.5479999999999998
72.0,1.5479999999999998
73.0,1.505
74.0,1.505
75.0,1.505
76.0,1.462
77.0,1.505
78.0,1.462
79.0,1.4189999999999998
80.0,1.4189999999999998
81.0,1.4189999999999998
82.0,1.376
83.0,1.376
84.0,1.376
85.0,1.333
86.0,1.2899999999999998
87.0,1.2899999999999998
88.0,1.2899999999999998
89.0,1.2469999999999999
90.0,1.204
91.0,1.204
92.0,1.204
93.0,1.2469999999999999
94.0,1.204
95.0,1.204
96.0,1.1609999999999998
97.0,1.1609999999999998
98.0,1.1179999999999999
99.0,1.075
100.0,1.075
101.0,1.075
102.0,1.032
103.0,1.032
104.0,0.9889999999999999
105.0,0.946
106.0,0.946
107.0,0.946
108.0,0.9029999999999999
109.0,0.8599999999999999
110.0,0.8599999999999999
111.0,0.8599999999999999
112.0,0.817
113.0,0.7739999999999999
114.0,0.731
115.0,0.731
116.0,0.688
117.0,0.688
118.0,0.6449999999999999
119.0,0.6449999999999999
120.0,0.602
121.0,0.5589999999999999
122.0,0.516
123.0,0.473
124.0,0.42999999999999994
125.0,0.42999999999999994
126.0,0.38699999999999996
127.0,0.38699999999999996
128.0,0.344
129.0,0.301
130.0,0.258
131.0,0.21499999999999997
132.0,0.21499999999999997
133.0,0.172
134.0,0.129
135.0,0.086
136.0,0.0
